onset	duration	trial_phase	trial	condition	EMG_cor	perceived_liking	perceived_intensity
169.555290	0.500000	EMG	10	neutral	0.000400	50.000000	12.711864
172.595314	2.808233	intensity	10	neutral	0.000400	50.000000	12.711864
175.403547	6.537092	ITI	10	neutral	0.000400	50.000000	12.711864
182.046339	2.427840	trialstart	11	neutral	0.000299	50.000000	12.711864
188.309759	0.668878	liking	11	neutral	0.000299	50.000000	12.711864
187.561962	0.500000	EMG	11	neutral	0.000299	50.000000	12.711864
189.478584	1.354956	intensity	11	neutral	0.000299	50.000000	12.711864
190.833541	9.110535	ITI	11	neutral	0.000299	50.000000	12.711864
200.050715	2.428897	trialstart	12	neutral	0.000338	50.000000	12.711864
206.298516	1.106113	liking	12	neutral	0.000338	50.000000	12.711864
205.549696	0.500000	EMG	12	neutral	0.000338	50.000000	12.711864
207.904578	1.519972	intensity	12	neutral	0.000338	50.000000	12.711864
209.424551	8.524955	ITI	12	neutral	0.000338	50.000000	12.711864
218.055109	2.428860	trialstart	13	chocolate	0.000346	75.423729	72.881356
224.307056	1.574869	liking	13	chocolate	0.000346	75.423729	72.881356
223.558271	0.500000	EMG	13	chocolate	0.000346	75.423729	72.881356
226.381875	1.414304	intensity	13	chocolate	0.000346	75.423729	72.881356
227.796180	8.157686	ITI	13	chocolate	0.000346	75.423729	72.881356
236.060192	2.428897	trialstart	14	chocolate	0.000322	72.033898	56.779661
242.313951	1.205078	liking	14	chocolate	0.000322	72.033898	56.779661
241.565118	0.500000	EMG	14	chocolate	0.000322	72.033898	56.779661
244.018977	0.672010	intensity	14	chocolate	0.000322	72.033898	56.779661
244.690987	9.268003	ITI	14	chocolate	0.000322	72.033898	56.779661
254.064686	2.428789	trialstart	15	chocolate	0.000280	50.000000	50.000000
260.522278	1.727780	liking	15	chocolate	0.000280	50.000000	50.000000
259.573576	0.500000	EMG	15	chocolate	0.000280	50.000000	50.000000
262.749994	0.622199	intensity	15	chocolate	0.000280	50.000000	50.000000
263.372192	8.591179	ITI	15	chocolate	0.000280	50.000000	50.000000
272.069210	2.428848	trialstart	16	empty	0.000297	50.000000	50.000000
278.328976	2.176967	liking	16	empty	0.000297	50.000000	50.000000
277.580238	0.500000	EMG	16	empty	0.000297	50.000000	50.000000
281.005894	0.571965	intensity	16	empty	0.000297	50.000000	50.000000
281.577858	8.390052	ITI	16	empty	0.000297	50.000000	50.000000
290.073720	2.428851	trialstart	17	empty	0.000386	50.000000	41.525424
296.335741	1.258872	liking	17	empty	0.000386	50.000000	41.525424
295.586882	0.500000	EMG	17	empty	0.000386	50.000000	41.525424
298.094564	2.023740	intensity	17	empty	0.000386	50.000000	41.525424
300.118303	7.854159	ITI	17	empty	0.000386	50.000000	41.525424
308.078896	2.428797	trialstart	18	empty	0.000294	50.000000	12.711864
314.343257	0.601495	liking	18	empty	0.000294	50.000000	12.711864
313.594511	0.500000	EMG	18	empty	0.000294	50.000000	12.711864
315.444692	1.406879	intensity	18	empty	0.000294	50.000000	12.711864
316.851571	9.126021	ITI	18	empty	0.000294	50.000000	12.711864
326.094270	2.427797	trialstart	19	chocolate	0.000264	72.033898	59.322034
332.529923	1.963284	liking	19	chocolate	0.000264	72.033898	59.322034
331.582167	0.500000	EMG	19	chocolate	0.000264	72.033898	59.322034
334.993149	3.417775	intensity	19	chocolate	0.000264	72.033898	59.322034
338.410924	5.581031	ITI	19	chocolate	0.000264	72.033898	59.322034
344.098858	2.427849	trialstart	20	chocolate	0.000312	66.949153	52.542373
350.357654	1.157515	liking	20	chocolate	0.000312	66.949153	52.542373
349.609854	0.500000	EMG	20	chocolate	0.000312	66.949153	52.542373
352.015118	2.136525	intensity	20	chocolate	0.000312	66.949153	52.542373
354.151644	7.844960	ITI	20	chocolate	0.000312	66.949153	52.542373
362.103391	2.428827	trialstart	21	chocolate	0.000300	50.000000	12.711864
368.566259	0.766448	liking	21	chocolate	0.000300	50.000000	12.711864
367.617478	0.500000	EMG	21	chocolate	0.000300	50.000000	12.711864
369.832651	1.473474	intensity	21	chocolate	0.000300	50.000000	12.711864
371.306124	8.695982	ITI	21	chocolate	0.000300	50.000000	12.711864
380.108619	2.428731	trialstart	22	neutral	0.000312	50.000000	12.711864
386.573825	0.535549	liking	22	neutral	0.000312	50.000000	12.711864
385.625172	0.500000	EMG	22	neutral	0.000312	50.000000	12.711864
387.609321	1.477226	intensity	22	neutral	0.000312	50.000000	12.711864
389.086547	8.920701	ITI	22	neutral	0.000312	50.000000	12.711864
398.113718	2.428932	trialstart	23	neutral	0.000362	50.000000	12.711864
404.560769	0.729984	liking	23	neutral	0.000362	50.000000	12.711864
403.611864	0.500000	EMG	23	neutral	0.000362	50.000000	12.711864
405.790702	1.761929	intensity	23	neutral	0.000362	50.000000	12.711864
407.552631	8.459905	ITI	23	neutral	0.000362	50.000000	12.711864
416.118454	2.428367	trialstart	24	neutral	0.000298	50.000000	12.711864
422.568257	0.518858	liking	24	neutral	0.000298	50.000000	12.711864
421.620418	0.500000	EMG	24	neutral	0.000298	50.000000	12.711864
423.587060	1.226634	intensity	24	neutral	0.000298	50.000000	12.711864
424.813695	9.203020	ITI	24	neutral	0.000298	50.000000	12.711864
434.123205	2.428846	trialstart	25	empty	0.000359	51.694915	34.745763
440.375879	2.406358	liking	25	empty	0.000359	51.694915	34.745763
439.627140	0.500000	EMG	25	empty	0.000359	51.694915	34.745763
443.282186	1.816863	intensity	25	empty	0.000359	51.694915	34.745763
445.099050	6.922893	ITI	25	empty	0.000359	51.694915	34.745763
452.128569	2.428867	trialstart	26	empty	0.000315	50.000000	50.000000
458.584587	0.800414	liking	26	empty	0.000315	50.000000	50.000000
457.635774	0.500000	EMG	26	empty	0.000315	50.000000	50.000000
459.884952	0.574276	intensity	26	empty	0.000315	50.000000	50.000000
460.459228	9.568103	ITI	26	empty	0.000315	50.000000	50.000000
470.133328	2.427938	trialstart	27	empty	0.000286	50.000000	12.711864
476.391382	0.751723	liking	27	empty	0.000286	50.000000	12.711864
475.643493	0.500000	EMG	27	empty	0.000286	50.000000	12.711864
477.643056	1.347830	intensity	27	empty	0.000286	50.000000	12.711864
478.990887	9.040268	ITI	27	empty	0.000286	50.000000	12.711864
488.138217	2.428904	trialstart	28	chocolate	0.000291	87.288136	64.406780
494.400966	2.687336	liking	28	chocolate	0.000291	87.288136	64.406780
493.652114	0.500000	EMG	28	chocolate	0.000291	87.288136	64.406780
497.588251	1.645021	intensity	28	chocolate	0.000291	87.288136	64.406780
499.233272	6.803747	ITI	28	chocolate	0.000291	87.288136	64.406780
506.142938	2.429544	trialstart	29	chocolate	0.000377	55.932203	50.000000
512.391015	1.505925	liking	29	chocolate	0.000377	55.932203	50.000000
511.641512	0.500000	EMG	29	chocolate	0.000377	55.932203	50.000000
514.396891	1.561917	intensity	29	chocolate	0.000377	55.932203	50.000000
515.958808	8.083571	ITI	29	chocolate	0.000377	55.932203	50.000000
524.148357	2.428824	trialstart	30	chocolate	0.000328	63.559322	50.000000
530.596159	2.102559	liking	30	chocolate	0.000328	63.559322	50.000000
529.647426	0.500000	EMG	30	chocolate	0.000328	63.559322	50.000000
533.198654	0.451115	intensity	30	chocolate	0.000328	63.559322	50.000000
533.649769	8.397300	ITI	30	chocolate	0.000328	63.559322	50.000000
542.153152	2.428829	trialstart	31	neutral	0.000421	50.000000	50.000000
548.402868	3.830049	liking	31	neutral	0.000421	50.000000	50.000000
547.654086	0.500000	EMG	31	neutral	0.000421	50.000000	50.000000
552.732864	0.527128	intensity	31	neutral	0.000421	50.000000	50.000000
553.259991	6.791883	ITI	31	neutral	0.000421	50.000000	50.000000
560.157938	2.428845	trialstart	32	neutral	0.000274	50.000000	22.881356
566.409505	2.611789	liking	32	neutral	0.000274	50.000000	22.881356
565.660751	0.500000	EMG	32	neutral	0.000274	50.000000	22.881356
569.521244	1.053269	intensity	32	neutral	0.000274	50.000000	22.881356
570.574514	7.482161	ITI	32	neutral	0.000274	50.000000	22.881356
578.162692	2.428830	trialstart	33	neutral	0.000411	50.000000	12.711864
584.416160	0.703752	liking	33	neutral	0.000411	50.000000	12.711864
583.667379	0.500000	EMG	33	neutral	0.000411	50.000000	12.711864
585.619862	1.578137	intensity	33	neutral	0.000411	50.000000	12.711864
587.197999	8.863415	ITI	33	neutral	0.000411	50.000000	12.711864
596.168240	2.428846	trialstart	34	empty	0.000349	53.389831	33.898305
602.623884	2.393547	liking	34	empty	0.000349	53.389831	33.898305
601.675082	0.500000	EMG	34	empty	0.000349	53.389831	33.898305
605.517378	1.181755	intensity	34	empty	0.000349	53.389831	33.898305
606.699133	7.367850	ITI	34	empty	0.000349	53.389831	33.898305
614.173115	2.427947	trialstart	35	empty	0.000351	50.000000	50.000000
620.429617	1.085014	liking	35	empty	0.000351	50.000000	50.000000
619.681711	0.500000	EMG	35	empty	0.000351	50.000000	50.000000
622.014578	0.912369	intensity	35	empty	0.000351	50.000000	50.000000
622.926947	9.144013	ITI	35	empty	0.000351	50.000000	50.000000
632.178061	2.428744	trialstart	36	empty	0.000287	50.000000	40.677966
638.437933	1.983218	liking	36	empty	0.000287	50.000000	40.677966
637.689250	0.500000	EMG	36	empty	0.000287	50.000000	40.677966
640.921101	1.477371	intensity	36	empty	0.000287	50.000000	40.677966
642.398472	7.678226	ITI	36	empty	0.000287	50.000000	40.677966
650.183039	2.428846	trialstart	37	empty	0.000391	50.000000	12.711864
656.646698	0.975246	liking	37	empty	0.000391	50.000000	12.711864
655.697912	0.500000	EMG	37	empty	0.000391	50.000000	12.711864
658.121884	1.788357	intensity	37	empty	0.000391	50.000000	12.711864
659.910241	8.171542	ITI	37	empty	0.000391	50.000000	12.711864
668.188520	2.428830	trialstart	38	empty	0.000322	50.000000	16.101695
674.453287	2.846299	liking	38	empty	0.000322	50.000000	16.101695
673.704516	0.500000	EMG	38	empty	0.000322	50.000000	16.101695
677.799535	2.354151	intensity	38	empty	0.000322	50.000000	16.101695
680.153686	5.933555	ITI	38	empty	0.000322	50.000000	16.101695
686.193563	2.428676	trialstart	39	empty	0.000381	50.000000	12.711864
692.440741	0.619999	liking	39	empty	0.000381	50.000000	12.711864
691.692116	0.500000	EMG	39	empty	0.000381	50.000000	12.711864
693.560690	1.164678	intensity	39	empty	0.000381	50.000000	12.711864
694.725368	9.366764	ITI	39	empty	0.000381	50.000000	12.711864
704.198433	2.428816	trialstart	40	chocolate	0.000323	74.576271	66.949153
710.447664	1.717724	liking	40	chocolate	0.000323	74.576271	66.949153
709.698919	0.500000	EMG	40	chocolate	0.000323	74.576271	66.949153
712.665334	2.730064	intensity	40	chocolate	0.000323	74.576271	66.949153
715.395398	6.701748	ITI	40	chocolate	0.000323	74.576271	66.949153
722.203351	2.428968	trialstart	41	chocolate	0.000290	75.423729	63.559322
728.654531	1.655682	liking	41	chocolate	0.000290	75.423729	63.559322
727.705592	0.500000	EMG	41	chocolate	0.000290	75.423729	63.559322
730.810162	2.244644	intensity	41	chocolate	0.000290	75.423729	63.559322
733.054806	7.047411	ITI	41	chocolate	0.000290	75.423729	63.559322
740.208878	2.428857	trialstart	42	chocolate	0.000340	69.491525	42.372881
746.660952	1.672302	liking	42	chocolate	0.000340	69.491525	42.372881
745.712144	0.500000	EMG	42	chocolate	0.000340	69.491525	42.372881
748.833197	0.932735	intensity	42	chocolate	0.000340	69.491525	42.372881
749.765931	8.341703	ITI	42	chocolate	0.000340	69.491525	42.372881
758.213750	2.428834	trialstart	43	neutral	0.000302	50.000000	18.644068
764.467735	1.031655	liking	43	neutral	0.000302	50.000000	18.644068
763.718949	0.500000	EMG	43	neutral	0.000302	50.000000	18.644068
765.999335	1.160654	intensity	43	neutral	0.000302	50.000000	18.644068
767.159989	8.952519	ITI	43	neutral	0.000302	50.000000	18.644068
776.218735	2.428802	trialstart	44	neutral	0.000384	50.000000	12.711864
782.674263	0.610265	liking	44	neutral	0.000384	50.000000	12.711864
781.725501	0.500000	EMG	44	neutral	0.000384	50.000000	12.711864
783.784477	1.333345	intensity	44	neutral	0.000384	50.000000	12.711864
785.117822	8.999606	ITI	44	neutral	0.000384	50.000000	12.711864
794.223684	2.428820	trialstart	45	neutral	0.000278	50.000000	12.711864
800.680857	0.619159	liking	45	neutral	0.000278	50.000000	12.711864
799.732083	0.500000	EMG	45	neutral	0.000278	50.000000	12.711864
801.799964	1.400167	intensity	45	neutral	0.000278	50.000000	12.711864
803.200131	8.922280	ITI	45	neutral	0.000278	50.000000	12.711864
812.229361	2.428849	trialstart	46	neutral	0.000303	50.000000	12.711864
818.687503	0.868709	liking	46	neutral	0.000303	50.000000	12.711864
817.738726	0.500000	EMG	46	neutral	0.000303	50.000000	12.711864
820.056160	1.314037	intensity	46	neutral	0.000303	50.000000	12.711864
821.370198	8.757892	ITI	46	neutral	0.000303	50.000000	12.711864
830.234398	2.428828	trialstart	47	neutral	0.000288	50.000000	12.711864
836.695175	0.658936	liking	47	neutral	0.000288	50.000000	12.711864
835.746366	0.500000	EMG	47	neutral	0.000288	50.000000	12.711864
837.854058	1.412257	intensity	47	neutral	0.000288	50.000000	12.711864
839.266315	8.866802	ITI	47	neutral	0.000288	50.000000	12.711864
848.239413	2.428841	trialstart	48	neutral	0.000299	50.000000	12.711864
854.703843	0.788995	liking	48	neutral	0.000299	50.000000	12.711864
853.755040	0.500000	EMG	48	neutral	0.000299	50.000000	12.711864
855.992787	1.913248	intensity	48	neutral	0.000299	50.000000	12.711864
857.906035	8.232121	ITI	48	neutral	0.000299	50.000000	12.711864
866.244741	2.428933	trialstart	49	chocolate	0.000370	72.881356	65.254237
872.691656	2.045508	liking	49	chocolate	0.000370	72.881356	65.254237
871.742745	0.500000	EMG	49	chocolate	0.000370	72.881356	65.254237
875.237111	1.363912	intensity	49	chocolate	0.000370	72.881356	65.254237
876.601022	7.542547	ITI	49	chocolate	0.000370	72.881356	65.254237
884.250464	2.428847	trialstart	50	chocolate	0.000319	61.864407	38.983051
890.500312	1.512691	liking	50	chocolate	0.000319	61.864407	38.983051
889.751485	0.500000	EMG	50	chocolate	0.000319	61.864407	38.983051
892.512953	1.021388	intensity	50	chocolate	0.000319	61.864407	38.983051
893.534341	8.614888	ITI	50	chocolate	0.000319	61.864407	38.983051
902.255549	2.428829	trialstart	51	chocolate	0.000344	67.796610	60.169492
908.506784	2.898632	liking	51	chocolate	0.000344	67.796610	60.169492
907.758076	0.500000	EMG	51	chocolate	0.000344	67.796610	60.169492
911.905364	1.658662	intensity	51	chocolate	0.000344	67.796610	60.169492
913.564026	6.590247	ITI	51	chocolate	0.000344	67.796610	60.169492
920.260606	2.428826	trialstart	52	empty	0.000318	50.000000	43.220339
926.714373	0.625122	liking	52	empty	0.000318	50.000000	43.220339
925.765603	0.500000	EMG	52	empty	0.000318	50.000000	43.220339
927.839438	2.360248	intensity	52	empty	0.000318	50.000000	43.220339
930.199686	7.959641	ITI	52	empty	0.000318	50.000000	43.220339
938.265604	2.428359	trialstart	53	empty	0.000307	50.000000	12.711864
944.720169	0.498092	liking	53	empty	0.000307	50.000000	12.711864
943.772386	0.500000	EMG	53	empty	0.000307	50.000000	12.711864
945.718210	1.440969	intensity	53	empty	0.000307	50.000000	12.711864
947.159179	9.004674	ITI	53	empty	0.000307	50.000000	12.711864
956.271336	2.428825	trialstart	54	empty	0.000379	50.000000	12.711864
962.729777	1.465765	liking	54	empty	0.000379	50.000000	12.711864
961.781016	0.500000	EMG	54	empty	0.000379	50.000000	12.711864
964.695490	1.556840	intensity	54	empty	0.000379	50.000000	12.711864
966.252331	7.917717	ITI	54	empty	0.000379	50.000000	12.711864
