onset	duration	trial_phase	trial	condition	EMG_cor	perceived_liking	perceived_intensity
207.884253	1.878796	intensity	12	empty	0.000175	50.000000	12.711864
209.763050	8.201729	ITI	12	empty	0.000175	50.000000	12.711864
218.070540	2.428830	trialstart	13	chocolate	0.000167	66.949153	60.169492
224.335755	1.174925	liking	13	chocolate	0.000167	66.949153	60.169492
223.585322	0.500000	EMG	13	chocolate	0.000167	66.949153	60.169492
226.010627	1.164375	intensity	13	chocolate	0.000167	66.949153	60.169492
227.175002	8.794269	ITI	13	chocolate	0.000167	66.949153	60.169492
236.075632	2.429699	trialstart	14	chocolate	0.000190	68.644068	61.016949
242.523529	1.105658	liking	14	chocolate	0.000190	68.644068	61.016949
241.573879	0.500000	EMG	14	chocolate	0.000190	68.644068	61.016949
244.129137	2.483104	intensity	14	chocolate	0.000190	68.644068	61.016949
246.612240	7.362977	ITI	14	chocolate	0.000190	68.644068	61.016949
254.080178	2.427782	trialstart	15	chocolate	0.000194	64.406780	58.474576
260.527400	2.097098	liking	15	chocolate	0.000194	64.406780	58.474576
259.579689	0.500000	EMG	15	chocolate	0.000194	64.406780	58.474576
263.124446	0.839277	intensity	15	chocolate	0.000194	64.406780	58.474576
263.963724	8.014127	ITI	15	chocolate	0.000194	64.406780	58.474576
272.084778	2.428989	trialstart	16	neutral	0.000205	39.830508	61.864407
278.539490	1.340247	liking	16	neutral	0.000205	39.830508	61.864407
277.590539	0.500000	EMG	16	neutral	0.000205	39.830508	61.864407
280.379684	1.178518	intensity	16	neutral	0.000205	39.830508	61.864407
281.558202	8.425442	ITI	16	neutral	0.000205	39.830508	61.864407
290.089466	2.428980	trialstart	17	neutral	0.000162	50.000000	57.627119
296.546179	2.759479	liking	17	neutral	0.000162	50.000000	57.627119
295.597238	0.500000	EMG	17	neutral	0.000162	50.000000	57.627119
299.805600	2.476960	intensity	17	neutral	0.000162	50.000000	57.627119
302.282560	5.705777	ITI	17	neutral	0.000162	50.000000	57.627119
308.094765	2.428848	trialstart	18	neutral	0.000221	57.627119	32.203390
314.552614	1.355727	liking	18	neutral	0.000221	57.627119	32.203390
313.603827	0.500000	EMG	18	neutral	0.000221	57.627119	32.203390
316.408289	2.327792	intensity	18	neutral	0.000221	57.627119	32.203390
318.736081	7.257425	ITI	18	neutral	0.000221	57.627119	32.203390
326.099553	2.428836	trialstart	19	empty	0.000194	50.000000	12.711864
332.359411	0.476472	liking	19	empty	0.000194	50.000000	12.711864
331.610616	0.500000	EMG	19	empty	0.000194	50.000000	12.711864
333.335821	1.517850	intensity	19	empty	0.000194	50.000000	12.711864
334.853671	9.144607	ITI	19	empty	0.000194	50.000000	12.711864
344.104232	2.428830	trialstart	20	empty	0.000354	50.000000	12.711864
350.366972	0.509866	liking	20	empty	0.000354	50.000000	12.711864
349.618208	0.500000	EMG	20	empty	0.000354	50.000000	12.711864
351.376785	1.478484	intensity	20	empty	0.000354	50.000000	12.711864
352.855269	9.147686	ITI	20	empty	0.000354	50.000000	12.711864
362.108900	2.428786	trialstart	21	empty	0.000215	50.000000	12.711864
368.575599	0.658894	liking	21	empty	0.000215	50.000000	12.711864
367.626881	0.500000	EMG	21	empty	0.000215	50.000000	12.711864
369.734433	1.227479	intensity	21	empty	0.000215	50.000000	12.711864
370.961912	9.045667	ITI	21	empty	0.000215	50.000000	12.711864
380.114359	2.428839	trialstart	22	chocolate	0.000337	72.881356	66.949153
386.562415	1.704331	liking	22	chocolate	0.000337	72.881356	66.949153
385.613633	0.500000	EMG	22	chocolate	0.000337	72.881356	66.949153
388.766696	1.211767	intensity	22	chocolate	0.000337	72.881356	66.949153
389.978462	8.034633	ITI	22	chocolate	0.000337	72.881356	66.949153
398.136690	2.428834	trialstart	23	chocolate	0.000201	68.644068	63.559322
404.570103	1.707569	liking	23	chocolate	0.000201	68.644068	63.559322
403.621316	0.500000	EMG	23	chocolate	0.000201	68.644068	63.559322
406.777617	1.819484	intensity	23	chocolate	0.000201	68.644068	63.559322
408.597101	7.438317	ITI	23	chocolate	0.000201	68.644068	63.559322
416.141498	2.428854	trialstart	24	chocolate	0.000242	67.796610	58.474576
422.397813	1.223384	liking	24	chocolate	0.000242	67.796610	58.474576
421.649024	0.500000	EMG	24	chocolate	0.000242	67.796610	58.474576
424.121146	1.146156	intensity	24	chocolate	0.000242	67.796610	58.474576
425.267302	8.772944	ITI	24	chocolate	0.000242	67.796610	58.474576
434.146323	2.428857	trialstart	25	neutral	0.000248	57.627119	56.779661
440.404516	1.530910	liking	25	neutral	0.000248	57.627119	56.779661
439.655727	0.500000	EMG	25	neutral	0.000248	57.627119	56.779661
442.435375	1.469711	intensity	25	neutral	0.000248	57.627119	56.779661
443.905086	8.139987	ITI	25	neutral	0.000248	57.627119	56.779661
452.156720	2.428835	trialstart	26	neutral	0.000227	57.627119	50.000000
458.612131	1.167621	liking	26	neutral	0.000227	57.627119	50.000000
457.663375	0.500000	EMG	26	neutral	0.000227	57.627119	50.000000
460.279696	1.506621	intensity	26	neutral	0.000227	57.627119	50.000000
461.786317	8.269121	ITI	26	neutral	0.000227	57.627119	50.000000
470.161624	2.428771	trialstart	27	neutral	0.000302	57.627119	56.779661
476.418806	1.802132	liking	27	neutral	0.000302	57.627119	56.779661
475.670096	0.500000	EMG	27	neutral	0.000302	57.627119	56.779661
478.720885	2.884445	intensity	27	neutral	0.000302	57.627119	56.779661
481.605330	6.454949	ITI	27	neutral	0.000302	57.627119	56.779661
488.166512	2.428847	trialstart	28	empty	0.000223	50.000000	12.711864
494.425696	0.496188	liking	28	empty	0.000223	50.000000	12.711864
493.676866	0.500000	EMG	28	empty	0.000223	50.000000	12.711864
495.421832	1.621291	intensity	28	empty	0.000223	50.000000	12.711864
497.043123	9.022124	ITI	28	empty	0.000223	50.000000	12.711864
506.171404	2.428003	trialstart	29	empty	0.000188	50.000000	12.711864
512.433513	0.683120	liking	29	empty	0.000188	50.000000	12.711864
511.685629	0.500000	EMG	29	empty	0.000188	50.000000	12.711864
513.616578	1.368702	intensity	29	empty	0.000188	50.000000	12.711864
514.985280	9.084015	ITI	29	empty	0.000188	50.000000	12.711864
524.177006	2.429544	trialstart	30	empty	0.000165	50.000000	12.711864
530.624358	0.628816	liking	30	empty	0.000165	50.000000	12.711864
529.674851	0.500000	EMG	30	empty	0.000165	50.000000	12.711864
531.753122	1.314672	intensity	30	empty	0.000165	50.000000	12.711864
533.067794	9.008642	ITI	30	empty	0.000165	50.000000	12.711864
542.181912	2.428833	trialstart	31	chocolate	0.000239	73.728814	66.101695
548.630662	2.185095	liking	31	chocolate	0.000239	73.728814	66.101695
547.681882	0.500000	EMG	31	chocolate	0.000239	73.728814	66.101695
551.315703	1.549766	intensity	31	chocolate	0.000239	73.728814	66.101695
552.865470	7.215173	ITI	31	chocolate	0.000239	73.728814	66.101695
560.186716	2.428858	trialstart	32	chocolate	0.000258	73.728814	58.474576
566.438416	1.352286	liking	32	chocolate	0.000258	73.728814	58.474576
565.689610	0.500000	EMG	32	chocolate	0.000258	73.728814	58.474576
568.290647	0.906366	intensity	32	chocolate	0.000258	73.728814	58.474576
569.197013	8.888438	ITI	32	chocolate	0.000258	73.728814	58.474576
578.191628	2.428824	trialstart	33	chocolate	0.000160	67.796610	55.932203
584.645145	3.083414	liking	33	chocolate	0.000160	67.796610	55.932203
583.696368	0.500000	EMG	33	chocolate	0.000160	67.796610	55.932203
588.228504	0.911390	intensity	33	chocolate	0.000160	67.796610	55.932203
589.139894	6.950446	ITI	33	chocolate	0.000160	67.796610	55.932203
596.197386	2.428905	trialstart	34	neutral	0.000245	57.627119	58.474576
602.452986	0.881854	liking	34	neutral	0.000245	57.627119	58.474576
601.704092	0.500000	EMG	34	neutral	0.000245	57.627119	58.474576
603.834788	0.917125	intensity	34	neutral	0.000245	57.627119	58.474576
604.751913	9.344267	ITI	34	neutral	0.000245	57.627119	58.474576
614.202259	2.427825	trialstart	35	neutral	0.000158	57.627119	50.000000
620.458567	1.579385	liking	35	neutral	0.000158	57.627119	50.000000
619.710723	0.500000	EMG	35	neutral	0.000158	57.627119	50.000000
622.537898	0.793773	intensity	35	neutral	0.000158	57.627119	50.000000
623.331671	8.768306	ITI	35	neutral	0.000158	57.627119	50.000000
632.207971	2.428848	trialstart	36	neutral	0.000264	38.135593	57.627119
638.469254	2.109272	liking	36	neutral	0.000264	38.135593	57.627119
637.720467	0.500000	EMG	36	neutral	0.000264	38.135593	57.627119
641.078472	1.816701	intensity	36	neutral	0.000264	38.135593	57.627119
642.895172	7.211535	ITI	36	neutral	0.000264	38.135593	57.627119
650.212942	2.428847	trialstart	37	chocolate	0.000365	74.576271	60.169492
656.675970	3.114213	liking	37	chocolate	0.000365	74.576271	60.169492
655.727170	0.500000	EMG	37	chocolate	0.000365	74.576271	60.169492
660.290129	1.897549	intensity	37	chocolate	0.000365	74.576271	60.169492
662.187679	5.924007	ITI	37	chocolate	0.000365	74.576271	60.169492
668.218589	2.428133	trialstart	38	chocolate	0.000164	75.423729	66.101695
674.681200	1.554411	liking	38	chocolate	0.000164	75.423729	66.101695
673.733835	0.500000	EMG	38	chocolate	0.000164	75.423729	66.101695
676.735566	1.128102	intensity	38	chocolate	0.000164	75.423729	66.101695
677.863668	8.252938	ITI	38	chocolate	0.000164	75.423729	66.101695
686.223631	2.427136	trialstart	39	chocolate	0.000163	57.627119	22.881356
692.669935	2.259453	liking	39	chocolate	0.000163	57.627119	22.881356
691.722809	0.500000	EMG	39	chocolate	0.000163	57.627119	22.881356
695.429309	1.717408	intensity	39	chocolate	0.000163	57.627119	22.881356
697.146717	6.973952	ITI	39	chocolate	0.000163	57.627119	22.881356
704.228545	2.428732	trialstart	40	empty	0.000237	50.000000	12.711864
710.680802	0.659543	liking	40	empty	0.000237	50.000000	12.711864
709.732134	0.500000	EMG	40	empty	0.000237	50.000000	12.711864
711.840295	1.271123	intensity	40	empty	0.000237	50.000000	12.711864
713.111418	9.015753	ITI	40	empty	0.000237	50.000000	12.711864
722.233506	2.428892	trialstart	41	empty	0.000174	50.000000	12.711864
728.688713	0.673688	liking	41	empty	0.000174	50.000000	12.711864
727.739950	0.500000	EMG	41	empty	0.000174	50.000000	12.711864
729.862349	1.269603	intensity	41	empty	0.000174	50.000000	12.711864
731.131951	9.000338	ITI	41	empty	0.000174	50.000000	12.711864
740.239130	2.428845	trialstart	42	empty	0.000187	50.000000	12.711864
746.695339	0.572262	liking	42	empty	0.000187	50.000000	12.711864
745.746542	0.500000	EMG	42	empty	0.000187	50.000000	12.711864
747.767542	1.144304	intensity	42	empty	0.000187	50.000000	12.711864
748.911846	9.226019	ITI	42	empty	0.000187	50.000000	12.711864
758.244202	2.428813	trialstart	43	neutral	0.000176	40.677966	57.627119
764.501975	1.459638	liking	43	neutral	0.000176	40.677966	57.627119
763.753224	0.500000	EMG	43	neutral	0.000176	40.677966	57.627119
766.461549	1.038241	intensity	43	neutral	0.000176	40.677966	57.627119
767.499789	8.643127	ITI	43	neutral	0.000176	40.677966	57.627119
776.251140	2.428875	trialstart	44	neutral	0.000142	45.762712	55.932203
782.708757	3.818935	liking	44	neutral	0.000142	45.762712	55.932203
781.759909	0.500000	EMG	44	neutral	0.000142	45.762712	55.932203
787.027642	3.663701	intensity	44	neutral	0.000142	45.762712	55.932203
790.691343	3.458561	ITI	44	neutral	0.000142	45.762712	55.932203
794.256201	2.428802	trialstart	45	neutral	0.000518	43.220339	56.779661
800.716302	1.036108	liking	45	neutral	0.000518	43.220339	56.779661
799.767585	0.500000	EMG	45	neutral	0.000518	43.220339	56.779661
802.252358	2.856642	intensity	45	neutral	0.000518	43.220339	56.779661
805.109000	7.045871	ITI	45	neutral	0.000518	43.220339	56.779661
812.262045	2.428807	trialstart	46	chocolate	0.000162	79.661017	69.491525
818.523030	1.184572	liking	46	chocolate	0.000162	79.661017	69.491525
817.774308	0.500000	EMG	46	chocolate	0.000162	79.661017	69.491525
820.207559	1.360887	intensity	46	chocolate	0.000162	79.661017	69.491525
821.568445	8.592295	ITI	46	chocolate	0.000162	79.661017	69.491525
830.267190	2.428800	trialstart	47	chocolate	0.000194	73.728814	64.406780
836.729932	1.519358	liking	47	chocolate	0.000194	73.728814	64.406780
835.781210	0.500000	EMG	47	chocolate	0.000194	73.728814	64.406780
838.749234	1.632219	intensity	47	chocolate	0.000194	73.728814	64.406780
840.381454	7.784437	ITI	47	chocolate	0.000194	73.728814	64.406780
848.272362	2.427866	trialstart	48	chocolate	0.000250	79.661017	66.949153
854.536506	2.406886	liking	48	chocolate	0.000250	79.661017	66.949153
853.788681	0.500000	EMG	48	chocolate	0.000250	79.661017	66.949153
857.443343	1.305840	intensity	48	chocolate	0.000250	79.661017	66.949153
858.749183	7.420940	ITI	48	chocolate	0.000250	79.661017	66.949153
866.277451	2.428465	trialstart	49	neutral	0.000259	42.372881	56.779661
872.525393	0.932238	liking	49	neutral	0.000259	42.372881	56.779661
871.776962	0.500000	EMG	49	neutral	0.000259	42.372881	56.779661
873.957578	0.809439	intensity	49	neutral	0.000259	42.372881	56.779661
874.767017	9.408792	ITI	49	neutral	0.000259	42.372881	56.779661
884.283286	2.427921	trialstart	50	neutral	0.000363	56.779661	55.084746
890.732018	1.969716	liking	50	neutral	0.000363	56.779661	55.084746
889.784147	0.500000	EMG	50	neutral	0.000363	56.779661	55.084746
893.201682	3.715182	intensity	50	neutral	0.000363	56.779661	55.084746
896.916864	5.264229	ITI	50	neutral	0.000363	56.779661	55.084746
902.288408	2.428847	trialstart	51	neutral	0.000317	50.000000	55.932203
908.542516	0.401583	liking	51	neutral	0.000317	50.000000	55.932203
907.793733	0.500000	EMG	51	neutral	0.000317	50.000000	55.932203
909.444051	3.027534	intensity	51	neutral	0.000317	50.000000	55.932203
912.471585	7.715564	ITI	51	neutral	0.000317	50.000000	55.932203
920.293865	2.428820	trialstart	52	empty	0.000145	50.000000	12.711864
926.750236	1.445952	liking	52	empty	0.000145	50.000000	12.711864
925.801415	0.500000	EMG	52	empty	0.000145	50.000000	12.711864
928.696134	1.314752	intensity	52	empty	0.000145	50.000000	12.711864
930.010886	8.181674	ITI	52	empty	0.000145	50.000000	12.711864
938.298957	2.428872	trialstart	53	empty	0.000188	50.000000	12.711864
944.758101	0.515143	liking	53	empty	0.000188	50.000000	12.711864
943.809258	0.500000	EMG	53	empty	0.000188	50.000000	12.711864
945.773191	1.392383	intensity	53	empty	0.000188	50.000000	12.711864
947.165574	9.032142	ITI	53	empty	0.000188	50.000000	12.711864
956.304770	2.428718	trialstart	54	empty	0.000444	50.000000	12.711864
962.764583	0.575482	liking	54	empty	0.000444	50.000000	12.711864
961.815916	0.500000	EMG	54	empty	0.000444	50.000000	12.711864
963.840012	1.095923	intensity	54	empty	0.000444	50.000000	12.711864
964.935935	9.267439	ITI	54	empty	0.000444	50.000000	12.711864
