onset	duration	trial_phase	trial	condition	EMG_cor	perceived_liking	perceived_intensity
224.751237	1.788908	liking	13	empty	0.000165	50.000000	12.711864
223.803562	0.500000	EMG	13	empty	0.000165	50.000000	12.711864
227.040096	1.971967	intensity	13	empty	0.000165	50.000000	12.711864
229.012063	7.185429	ITI	13	empty	0.000165	50.000000	12.711864
236.305415	2.428712	trialstart	14	empty	0.000131	50.000000	12.711864
242.761086	1.349221	liking	14	empty	0.000131	50.000000	12.711864
241.812408	0.500000	EMG	14	empty	0.000131	50.000000	12.711864
244.610243	2.587654	intensity	14	empty	0.000131	50.000000	12.711864
247.197897	7.006135	ITI	14	empty	0.000131	50.000000	12.711864
254.310009	2.428794	trialstart	15	empty	0.000148	50.000000	12.711864
260.769927	1.311608	liking	15	empty	0.000148	50.000000	12.711864
259.821173	0.500000	EMG	15	empty	0.000148	50.000000	12.711864
262.581473	2.085189	intensity	15	empty	0.000148	50.000000	12.711864
264.666661	7.542040	ITI	15	empty	0.000148	50.000000	12.711864
272.314782	2.427833	trialstart	16	chocolate	0.000137	75.423729	61.864407
278.778930	1.477413	liking	16	chocolate	0.000137	75.423729	61.864407
277.831133	0.500000	EMG	16	chocolate	0.000137	75.423729	61.864407
280.756289	2.665577	intensity	16	chocolate	0.000137	75.423729	61.864407
283.421865	6.790656	ITI	16	chocolate	0.000137	75.423729	61.864407
290.319372	2.428707	trialstart	17	chocolate	0.000133	61.016949	37.288136
296.569465	3.380980	liking	17	chocolate	0.000133	61.016949	37.288136
295.820807	0.500000	EMG	17	chocolate	0.000133	61.016949	37.288136
300.450389	1.891438	intensity	17	chocolate	0.000133	61.016949	37.288136
302.341826	5.876148	ITI	17	chocolate	0.000133	61.016949	37.288136
308.325048	2.428748	trialstart	18	chocolate	0.000151	68.644068	38.135593
314.778345	1.859233	liking	18	chocolate	0.000151	68.644068	38.135593
313.829623	0.500000	EMG	18	chocolate	0.000151	68.644068	38.135593
317.137527	1.990649	intensity	18	chocolate	0.000151	68.644068	38.135593
319.128176	7.095515	ITI	18	chocolate	0.000151	68.644068	38.135593
326.329681	2.428809	trialstart	19	neutral	0.000120	25.423729	81.355932
332.788188	2.296690	liking	19	neutral	0.000120	25.423729	81.355932
331.839422	0.500000	EMG	19	neutral	0.000120	25.423729	81.355932
335.584818	2.414656	intensity	19	neutral	0.000120	25.423729	81.355932
337.999475	6.228911	ITI	19	neutral	0.000120	25.423729	81.355932
344.334328	2.428691	trialstart	20	neutral	0.000117	37.288136	20.338983
350.598900	2.813624	liking	20	neutral	0.000117	37.288136	20.338983
349.850233	0.500000	EMG	20	neutral	0.000117	37.288136	20.338983
353.912471	2.575760	intensity	20	neutral	0.000117	37.288136	20.338983
356.488231	5.744686	ITI	20	neutral	0.000117	37.288136	20.338983
362.339013	2.428705	trialstart	21	neutral	0.000152	23.728814	21.186441
368.586616	2.410055	liking	21	neutral	0.000152	23.728814	21.186441
367.838060	0.500000	EMG	21	neutral	0.000152	23.728814	21.186441
371.496619	3.222250	intensity	21	neutral	0.000152	23.728814	21.186441
374.718869	5.518751	ITI	21	neutral	0.000152	23.728814	21.186441
380.344780	2.427908	trialstart	22	chocolate	0.000114	72.881356	63.559322
386.796756	1.742174	liking	22	chocolate	0.000114	72.881356	63.559322
385.848945	0.500000	EMG	22	chocolate	0.000114	72.881356	63.559322
389.038876	2.354584	intensity	22	chocolate	0.000114	72.881356	63.559322
391.393460	6.849117	ITI	22	chocolate	0.000114	72.881356	63.559322
398.349535	2.428818	trialstart	23	chocolate	0.000184	50.000000	12.711864
404.607553	1.873269	liking	23	chocolate	0.000184	50.000000	12.711864
403.858766	0.500000	EMG	23	chocolate	0.000184	50.000000	12.711864
406.980774	2.094469	intensity	23	chocolate	0.000184	50.000000	12.711864
409.075243	7.173003	ITI	23	chocolate	0.000184	50.000000	12.711864
416.354329	2.428791	trialstart	24	chocolate	0.000126	62.711864	25.423729
422.615310	3.650435	liking	24	chocolate	0.000126	62.711864	25.423729
421.866457	0.500000	EMG	24	chocolate	0.000126	62.711864	25.423729
426.765694	1.610111	intensity	24	chocolate	0.000126	62.711864	25.423729
428.375805	5.877211	ITI	24	chocolate	0.000126	62.711864	25.423729
434.359123	2.428981	trialstart	25	empty	0.000213	60.169492	19.491525
440.806455	3.146159	liking	25	empty	0.000213	60.169492	19.491525
439.857436	0.500000	EMG	25	empty	0.000213	60.169492	19.491525
444.452565	3.556299	intensity	25	empty	0.000213	60.169492	19.491525
448.008864	4.249134	ITI	25	empty	0.000213	60.169492	19.491525
452.364945	2.427835	trialstart	26	empty	0.000118	50.000000	12.711864
458.812908	1.990684	liking	26	empty	0.000118	50.000000	12.711864
457.865106	0.500000	EMG	26	empty	0.000118	50.000000	12.711864
461.303540	1.670549	intensity	26	empty	0.000118	50.000000	12.711864
462.974089	7.288583	ITI	26	empty	0.000118	50.000000	12.711864
470.369727	2.427846	trialstart	27	empty	0.000094	50.000000	12.711864
476.822755	2.372243	liking	27	empty	0.000094	50.000000	12.711864
475.874950	0.500000	EMG	27	empty	0.000094	50.000000	12.711864
479.694945	1.610915	intensity	27	empty	0.000094	50.000000	12.711864
481.305859	6.961609	ITI	27	empty	0.000094	50.000000	12.711864
488.374707	2.428782	trialstart	28	neutral	0.000156	36.440678	38.983051
494.634414	1.139523	liking	28	neutral	0.000156	36.440678	38.983051
493.884689	0.500000	EMG	28	neutral	0.000156	36.440678	38.983051
496.273886	2.704084	intensity	28	neutral	0.000156	36.440678	38.983051
498.977970	7.295416	ITI	28	neutral	0.000156	36.440678	38.983051
506.379678	2.428812	trialstart	29	neutral	0.000138	37.288136	21.186441
512.843269	2.112143	liking	29	neutral	0.000138	37.288136	21.186441
511.894554	0.500000	EMG	29	neutral	0.000138	37.288136	21.186441
515.455359	2.256341	intensity	29	neutral	0.000138	37.288136	21.186441
517.711700	6.566694	ITI	29	neutral	0.000138	37.288136	21.186441
524.385576	2.428859	trialstart	30	neutral	0.000117	50.000000	12.711864
530.833165	1.972769	liking	30	neutral	0.000117	50.000000	12.711864
529.884334	0.500000	EMG	30	neutral	0.000117	50.000000	12.711864
533.305883	2.005426	intensity	30	neutral	0.000117	50.000000	12.711864
535.311309	6.973022	ITI	30	neutral	0.000117	50.000000	12.711864
542.390427	2.427835	trialstart	31	chocolate	0.000147	67.796610	51.694915
548.838924	1.648776	liking	31	chocolate	0.000147	67.796610	51.694915
547.891148	0.500000	EMG	31	chocolate	0.000147	67.796610	51.694915
550.987646	2.730473	intensity	31	chocolate	0.000147	67.796610	51.694915
553.718119	6.570034	ITI	31	chocolate	0.000147	67.796610	51.694915
560.395326	2.428860	trialstart	32	chocolate	0.000149	60.169492	37.288136
566.647836	2.227466	liking	32	chocolate	0.000149	60.169492	37.288136
565.899010	0.500000	EMG	32	chocolate	0.000149	60.169492	37.288136
569.375250	1.125082	intensity	32	chocolate	0.000149	60.169492	37.288136
570.500332	7.793747	ITI	32	chocolate	0.000149	60.169492	37.288136
578.400216	2.427764	trialstart	33	chocolate	0.000154	50.000000	12.711864
584.854416	1.163996	liking	33	chocolate	0.000154	50.000000	12.711864
583.906772	0.500000	EMG	33	chocolate	0.000154	50.000000	12.711864
586.518360	2.020469	intensity	33	chocolate	0.000154	50.000000	12.711864
588.538829	7.759043	ITI	33	chocolate	0.000154	50.000000	12.711864
596.406393	2.428810	trialstart	34	empty	0.000131	50.000000	12.711864
602.663347	1.237964	liking	34	empty	0.000131	50.000000	12.711864
601.914595	0.500000	EMG	34	empty	0.000131	50.000000	12.711864
604.401261	1.880247	intensity	34	empty	0.000131	50.000000	12.711864
606.281508	8.023592	ITI	34	empty	0.000131	50.000000	12.711864
614.411229	2.428816	trialstart	35	empty	0.000137	50.000000	12.711864
620.670160	1.708258	liking	35	empty	0.000137	50.000000	12.711864
619.921389	0.500000	EMG	35	empty	0.000137	50.000000	12.711864
622.878366	2.131235	intensity	35	empty	0.000137	50.000000	12.711864
625.009601	7.300341	ITI	35	empty	0.000137	50.000000	12.711864
632.416127	2.427847	trialstart	36	empty	0.000175	50.000000	12.711864
638.677024	2.087620	liking	36	empty	0.000175	50.000000	12.711864
637.929221	0.500000	EMG	36	empty	0.000175	50.000000	12.711864
641.264585	1.587316	intensity	36	empty	0.000175	50.000000	12.711864
642.851901	7.461950	ITI	36	empty	0.000175	50.000000	12.711864
650.421067	2.429030	trialstart	37	neutral	0.000171	16.101695	81.355932
656.668273	2.160473	liking	37	neutral	0.000171	16.101695	81.355932
655.919303	0.500000	EMG	37	neutral	0.000171	16.101695	81.355932
659.328685	1.781458	intensity	37	neutral	0.000171	16.101695	81.355932
661.110144	7.209847	ITI	37	neutral	0.000171	16.101695	81.355932
668.427127	2.428835	trialstart	38	neutral	0.000156	37.288136	22.881356
674.674697	2.300122	liking	38	neutral	0.000156	37.288136	22.881356
673.925915	0.500000	EMG	38	neutral	0.000156	37.288136	22.881356
677.474766	2.363671	intensity	38	neutral	0.000156	37.288136	22.881356
679.838437	6.487423	ITI	38	neutral	0.000156	37.288136	22.881356
686.432137	2.428344	trialstart	39	neutral	0.000131	50.000000	12.711864
692.882906	2.299689	liking	39	neutral	0.000131	50.000000	12.711864
691.932760	0.500000	EMG	39	neutral	0.000131	50.000000	12.711864
695.682541	1.772873	intensity	39	neutral	0.000131	50.000000	12.711864
697.455414	6.874958	ITI	39	neutral	0.000131	50.000000	12.711864
704.437041	2.428826	trialstart	40	empty	0.000176	50.000000	12.711864
710.890310	1.713283	liking	40	empty	0.000176	50.000000	12.711864
709.941528	0.500000	EMG	40	empty	0.000176	50.000000	12.711864
713.103536	1.611275	intensity	40	empty	0.000176	50.000000	12.711864
714.714811	7.620937	ITI	40	empty	0.000176	50.000000	12.711864
722.441857	2.428866	trialstart	41	empty	0.000153	50.000000	12.711864
728.897112	1.077186	liking	41	empty	0.000153	50.000000	12.711864
727.948285	0.500000	EMG	41	empty	0.000153	50.000000	12.711864
730.474247	2.068389	intensity	41	empty	0.000153	50.000000	12.711864
732.542636	7.797971	ITI	41	empty	0.000153	50.000000	12.711864
740.447882	2.427808	trialstart	42	empty	0.000145	50.000000	12.711864
746.703822	1.610914	liking	42	empty	0.000145	50.000000	12.711864
745.956062	0.500000	EMG	42	empty	0.000145	50.000000	12.711864
748.814685	1.627395	intensity	42	empty	0.000145	50.000000	12.711864
750.442080	7.903507	ITI	42	empty	0.000145	50.000000	12.711864
758.452911	2.428817	trialstart	43	chocolate	0.000174	61.016949	76.271186
764.712650	1.532647	liking	43	chocolate	0.000174	61.016949	76.271186
763.963915	0.500000	EMG	43	chocolate	0.000174	61.016949	76.271186
766.745246	3.606563	intensity	43	chocolate	0.000174	61.016949	76.271186
770.351809	5.999819	ITI	43	chocolate	0.000174	61.016949	76.271186
776.457989	2.427848	trialstart	44	chocolate	0.000188	61.016949	30.508475
782.719609	1.526848	liking	44	chocolate	0.000188	61.016949	30.508475
781.971707	0.500000	EMG	44	chocolate	0.000188	61.016949	30.508475
784.746384	2.625263	intensity	44	chocolate	0.000188	61.016949	30.508475
787.371647	6.984074	ITI	44	chocolate	0.000188	61.016949	30.508475
794.463103	2.428763	trialstart	45	chocolate	0.000156	60.169492	20.338983
800.728196	2.598949	liking	45	chocolate	0.000156	60.169492	20.338983
799.979510	0.500000	EMG	45	chocolate	0.000156	60.169492	20.338983
803.827093	2.130141	intensity	45	chocolate	0.000156	60.169492	20.338983
805.957234	6.404542	ITI	45	chocolate	0.000156	60.169492	20.338983
812.469236	2.429092	trialstart	46	empty	0.000149	50.000000	12.711864
818.715659	1.362526	liking	46	empty	0.000149	50.000000	12.711864
817.966623	0.500000	EMG	46	empty	0.000149	50.000000	12.711864
820.578134	1.801651	intensity	46	empty	0.000149	50.000000	12.711864
822.379785	7.988435	ITI	46	empty	0.000149	50.000000	12.711864
830.474158	2.428830	trialstart	47	empty	0.000091	50.000000	12.711864
836.923008	1.732620	liking	47	empty	0.000091	50.000000	12.711864
835.974205	0.500000	EMG	47	empty	0.000091	50.000000	12.711864
839.155576	1.557650	intensity	47	empty	0.000091	50.000000	12.711864
840.713226	7.659661	ITI	47	empty	0.000091	50.000000	12.711864
848.479736	2.427895	trialstart	48	empty	0.000150	50.000000	12.711864
854.729841	1.393113	liking	48	empty	0.000150	50.000000	12.711864
853.981991	0.500000	EMG	48	empty	0.000150	50.000000	12.711864
856.622892	1.329410	intensity	48	empty	0.000150	50.000000	12.711864
857.952302	8.425224	ITI	48	empty	0.000150	50.000000	12.711864
866.484815	2.427805	trialstart	49	chocolate	0.000104	61.864407	25.423729
872.738435	2.479859	liking	49	chocolate	0.000104	61.864407	25.423729
871.990733	0.500000	EMG	49	chocolate	0.000104	61.864407	25.423729
875.718243	2.179520	intensity	49	chocolate	0.000104	61.864407	25.423729
877.897763	6.484753	ITI	49	chocolate	0.000104	61.864407	25.423729
884.491069	2.428716	trialstart	50	chocolate	0.000157	50.000000	12.711864
890.947181	1.376603	liking	50	chocolate	0.000157	50.000000	12.711864
889.998587	0.500000	EMG	50	chocolate	0.000157	50.000000	12.711864
892.823732	2.076773	intensity	50	chocolate	0.000157	50.000000	12.711864
894.900506	7.489174	ITI	50	chocolate	0.000157	50.000000	12.711864
902.496169	2.428722	trialstart	51	chocolate	0.000161	61.016949	14.406780
908.956018	1.594910	liking	51	chocolate	0.000161	61.016949	14.406780
908.007343	0.500000	EMG	51	chocolate	0.000161	61.016949	14.406780
911.050875	2.540422	intensity	51	chocolate	0.000161	61.016949	14.406780
913.591297	6.803495	ITI	51	chocolate	0.000161	61.016949	14.406780
920.504192	2.427826	trialstart	52	neutral	0.000145	20.338983	70.338983
926.963927	1.898697	liking	52	neutral	0.000145	20.338983	70.338983
926.016134	0.500000	EMG	52	neutral	0.000145	20.338983	70.338983
929.362573	1.195619	intensity	52	neutral	0.000145	20.338983	70.338983
930.558192	7.843716	ITI	52	neutral	0.000145	20.338983	70.338983
938.509238	2.428814	trialstart	53	neutral	0.000135	31.355932	60.169492
944.973653	2.048122	liking	53	neutral	0.000135	31.355932	60.169492
944.024936	0.500000	EMG	53	neutral	0.000135	31.355932	60.169492
947.521725	1.435638	intensity	53	neutral	0.000135	31.355932	60.169492
948.957364	7.450523	ITI	53	neutral	0.000135	31.355932	60.169492
956.515436	2.428832	trialstart	54	neutral	0.000168	50.000000	12.711864
962.961510	2.062573	liking	54	neutral	0.000168	50.000000	12.711864
962.012728	0.500000	EMG	54	neutral	0.000168	50.000000	12.711864
965.524032	1.690339	intensity	54	neutral	0.000168	50.000000	12.711864
967.214371	7.199786	ITI	54	neutral	0.000168	50.000000	12.711864
